replicate,risk_difference_pct,risk_ratio
135,28.838309903715757,2.4010534321796384
136,28.383300556885754,2.362208744830618
137,29.143052551474675,2.395531581787245
138,28.974767290365815,2.379726092907229
139,29.426512447522708,2.4321653918890873
140,28.48630343495308,2.3621397309106986
141,29.11062063015818,2.3975473628702084
142,28.088235092112484,2.3446314627159355
143,29.175497473610207,2.4194973253491123
144,28.19697171038804,2.3568603401871373
145,28.948151946152635,2.4339906592843272
146,29.053984134362658,2.397796834779999
147,29.40327813681457,2.441240636168037
148,28.861697982928312,2.4040136791155513
149,29.24492270860974,2.43407883557635
150,27.721837748360144,2.3119209693826765
151,29.456464893569912,2.4179415216121796
152,29.623526196769223,2.459832086624551
153,29.42983365960258,2.4364394667967137
154,28.898871877411054,2.4118667890038377
155,28.935516628171243,2.411173600890877
156,29.378487996224518,2.439168330613854
157,28.867634422304235,2.430656944636631
158,28.043843726709028,2.3490248435715975
159,28.758353795114655,2.399409337507465
160,29.235195870997032,2.4311896420754864
161,27.680337810059964,2.3198053356719286
162,28.98862036607942,2.4164816973677787
163,29.36875401980017,2.410662597518012
164,29.457808994031954,2.4532059164259254
165,28.744280017639767,2.4071351945300385
166,29.239722182752004,2.4355745934437327
167,28.7359151533769,2.4101485362601465
168,28.6187196748967,2.37067325218211
169,29.631314861727198,2.4551507473182936
170,28.23360460732237,2.379737354447996
171,28.272405729361083,2.3844110067897835
172,28.120031187818906,2.355149204608121
173,28.784438767315056,2.4145933811748903
174,28.53256155573549,2.389878212653723
175,29.364143477378825,2.444448071309189
176,29.08255791012101,2.409307000397751
177,28.47437555518062,2.382317084922049
178,28.667361228792732,2.38576820654417
179,28.717284285267475,2.3787728034168985
180,28.13737950956705,2.359332708456472
181,28.959611910751136,2.4330926484799136
182,28.899028460998586,2.383143751896463
183,29.41931848895608,2.455205325102535
184,29.13893584377928,2.4042674743500783
185,28.061833288899695,2.34823817508087
186,28.053918911173774,2.338185940405363
187,28.345959715078067,2.35654400445643
188,28.513647621743477,2.379783816052823
189,29.483739635892725,2.4712547590049327
190,28.66736501510687,2.3836995148449796
191,28.333486382934346,2.353903218047608
192,29.915688467642866,2.4614144667532574
193,29.52694073206702,2.4469959988222842
194,29.407412906533555,2.449018217866149
195,29.190443598946292,2.428655672299364
196,28.83290869972825,2.3852927543868043
197,29.568107975190006,2.4811818874512075
198,29.508941608920868,2.456377583606035
199,28.790235828776495,2.380644777260311
200,28.742328835430115,2.4185517995930153
201,29.182975830064784,2.453853252936191
202,28.755279747014832,2.4017747048072975
203,28.777509047987248,2.4118105633387414
204,29.178574363394315,2.4358726901158416
205,27.93931880676428,2.3347045225349237
206,28.136181223685597,2.3677667606583275
207,28.45291724083018,2.3648947262977993
208,28.294748669053398,2.380130704406967
209,29.179495706654684,2.3997217557887955
210,29.7017510426371,2.4502843411036697
211,29.46679271525795,2.4357612390481393
212,29.88105573612605,2.467101278459266
213,29.163911966949836,2.4509392536511934
214,29.911846532377485,2.45965639121652
215,28.922752769570824,2.3960737301873456
216,29.246640213417518,2.4404497779151835
217,28.99135561811768,2.4420974851107173
218,28.98537222414485,2.3885059287347614
219,28.19171674314771,2.36672688464101
220,29.499681096192088,2.430803743062709
221,28.23414156018103,2.3355098162631105
222,28.33679109360432,2.3834514494496783
223,28.74925583422239,2.437359236700049
224,28.858087947491175,2.394946949859088
225,28.53332817103771,2.3759263330747205
226,28.211207852073294,2.352645258033787
227,29.022032050581824,2.4062835403378506
228,28.69910656493032,2.3828771142453053
229,28.656303900578493,2.401119754176073
230,28.13117093482334,2.354395800283254
231,29.96867858172324,2.4979140193204157
232,27.98622317623929,2.3636747168717647
233,28.187048243575475,2.360777316300209
234,28.29244166593653,2.3557442442297294
235,29.912382337812637,2.4900240365648934
236,27.994334832603386,2.346839716383869
237,28.984232679221,2.3939840334066167
238,28.558460739208186,2.386487742823068
239,28.56252403955686,2.4205977079372336
240,28.512906142614902,2.3741963948220897
241,28.909529417323927,2.367508877008878
242,29.24917413860872,2.439470146983043
243,29.146970211564533,2.4161361305016165
244,29.233350739767822,2.4441543576718927
245,29.171116356817695,2.413119184339339
246,29.593698415017776,2.462675410058175
247,29.56454723286108,2.4667236877804606
248,27.913615293501255,2.367852344356894
249,29.833899627818393,2.4523691058365884
250,28.880554869967945,2.4112103907677773
251,29.7351721563188,2.449048223770138
252,28.169905452121757,2.3676243320479617
253,28.20747727678129,2.3873041756783393
254,28.860804009778224,2.436826605380261
255,29.478679081002678,2.440594592064142
256,28.691408594156563,2.397738884614937
257,29.600278857390784,2.464039516328205
258,29.932156958113097,2.449267788404083
259,28.992356402193042,2.422863460406293
260,28.80185977449981,2.422215254338661
261,28.745765651322653,2.390806794745216
262,28.050359741310693,2.3502036178297225
263,28.89127875238964,2.3988192807787168
264,29.08000430607945,2.4449019286875697
265,29.501676278664412,2.4309402254408115
266,28.884202115609536,2.3790461916330794
267,28.533318260920282,2.373537605434526
268,28.40432921681073,2.3659380477455048
269,27.62583442135017,2.3199864316743786
270,28.738814968796856,2.4143748020577487
271,28.87985544751516,2.4090129419126756
272,28.536385195321294,2.366461567239515
273,28.76177182285361,2.3829536542127507
274,28.643121818786348,2.400360831032379
275,29.11144113164532,2.4017271230197617
276,29.146121371679907,2.4119551332611207
277,29.409965120383593,2.439051448166327
278,28.924863657784595,2.41242174338154
279,28.890302649884763,2.386931447187997
280,30.46693339520249,2.5100340458885695
281,28.76786723234939,2.393719785958685
282,29.076857519947385,2.4020667862813307
283,30.55744675331622,2.5286449987534643
284,28.985029063118184,2.4244231141402794
285,28.735357132528772,2.409024638810378
286,29.034748055137953,2.4135202562062457
287,29.179546994663802,2.419539060822997
