replicate,risk_difference_pct,risk_ratio
205,28.597547241322463,2.7621229977844615
206,29.135483425603447,2.7973643980358434
207,27.703124006329272,2.6669932912559666
208,28.884041432605866,2.7682577541365054
209,28.766286790130746,2.7114127174681664
210,28.55832955041914,2.6930153725678476
211,27.849637165368307,2.71266081267412
212,28.911603525356256,2.7329317219203313
213,28.087118473892524,2.7309530724792057
214,28.413936667879224,2.7262687557321357
215,29.112876571832498,2.778789246092544
216,28.433486758145044,2.7059189390678986
217,28.122141110398612,2.7061960941323195
218,28.791514710675976,2.756855283164576
219,28.340438002017255,2.7313968601328398
220,29.031274083903487,2.7838492975527394
221,28.784782551709466,2.7372091912162126
222,28.439025255507122,2.7098250719947563
223,28.497356475572232,2.7251158675134404
224,28.832782439176967,2.7984393220675
225,28.994773609874112,2.7571145915184774
226,28.18170624356987,2.7126847023433607
227,27.924618371855992,2.693991827055052
228,28.580784515816422,2.7226456693987524
229,28.601712109690645,2.743947913260054
230,28.785652137554834,2.7467020329283205
231,28.862895102565844,2.742492439778513
232,28.225002303513648,2.692924217297621
233,28.566873607898547,2.743711003273586
234,28.72488073880448,2.7290157478717023
235,28.401808790598704,2.7588199060889447
236,27.87456604150248,2.722547983202559
237,28.414807209237438,2.7191544797191365
238,28.32906103552,2.7178747324698658
239,28.709962051638232,2.7821161172381053
240,28.136337532834947,2.7101406052217363
241,29.413747396193912,2.816887235376078
242,28.541233996997086,2.7291775492767334
243,29.199941955459664,2.7511996076306686
244,29.04158722069308,2.756833163641172
245,28.61979780873161,2.7528126689715235
246,27.970807776577328,2.6841340907857134
247,28.84167941342205,2.7547072925896483
248,28.443621812011244,2.7293604090565404
249,28.1195023960684,2.6813156371254556
250,28.674430140822242,2.7307302762652053
251,29.35240214979328,2.816495767965645
252,28.936142964797984,2.769803766615756
253,28.5249883509058,2.7442384683757686
254,28.47826474253977,2.729531947331183
255,29.03196568191268,2.720732593582028
256,28.244707584439375,2.7126266456315333
257,28.417722277038216,2.718571390951786
258,29.176092141759323,2.792210957505677
259,28.382352884447453,2.700281219806581
260,28.041386997451863,2.685934303409293
261,28.428357848497537,2.7298723143575674
262,28.962592836937915,2.7563342630172993
263,28.493803850321786,2.756518596593387
264,29.06515805017032,2.7721452926618277
265,28.97771835728369,2.778699292506878
266,28.30503550930915,2.6775248360525707
267,28.42845234810398,2.7388976765234423
268,27.665930428357377,2.659232570964321
269,28.260989714837603,2.676666760968076
270,29.044796924573795,2.782125679284684
271,28.57228047763387,2.7455341845205794
272,28.541899544605222,2.70104266682212
273,27.817722568493586,2.713463778052451
274,28.724619449464424,2.7581184059719783
275,28.6304271809937,2.688061999016267
276,27.629143813926294,2.6487457316065552
277,28.64779223540247,2.6976350231030186
278,28.643315837171414,2.7590097678892094
279,29.003539206320163,2.7959162207344326
280,28.825082140695223,2.7667321122504216
281,28.60993339584732,2.708624269574217
282,28.467314888366047,2.734692078180851
283,28.609257056237965,2.7386556941012343
284,29.194177661597053,2.7870244388999263
285,28.488549625677233,2.758557307403162
286,28.304169053279253,2.698119761557608
287,27.918475862739612,2.6967469052243755
288,28.99701826613386,2.753714195135021
289,29.20061072418726,2.791760601386258
290,28.7438726338186,2.763894102581879
291,28.47833283062406,2.718345752079179
292,28.744210917288104,2.722506284600305
293,28.243751290906843,2.6848752921522325
294,27.88963444325394,2.671979380754038
295,28.741829636036233,2.75568805117799
296,28.918017082697293,2.779549300512965
297,28.870803423568436,2.712558874007896
298,27.899857925780978,2.6819451020465666
299,28.309574023582073,2.7303608232720795
300,28.292769886183066,2.6933181895186173
301,27.80063872164819,2.6911512201318546
302,28.40517686489904,2.7158214997220016
303,28.258443789091732,2.715273701930075
304,29.551863571406408,2.850864876959934
305,29.061294925412756,2.815501405137166
306,28.669175903501642,2.748799595691567
307,28.6666195262097,2.748966334196391
308,28.654088405285314,2.7305711036527875
309,27.98332671178656,2.7098391402346276
310,28.143904143008108,2.6778782818459117
311,28.50638887908701,2.707988131564107
312,28.563864959885834,2.731200648526527
313,28.053217673307813,2.6699048038814928
314,28.646952146996004,2.713720084848971
315,29.13615127894419,2.7450958921008213
316,28.32932426559439,2.7208752842350323
317,28.80033588036848,2.7224819274078986
318,28.24166315290182,2.709268350482673
319,28.167279992308924,2.6853445488956407
320,28.911269050360477,2.7747853946899816
321,28.32885364946772,2.7053142717924397
322,28.18478858920232,2.6886686464391634
323,27.80661042665965,2.6451619526148575
324,29.007088899520063,2.7792840900879305
325,28.402471816202436,2.6925136154813765
326,28.93731999243646,2.7717484827326127
327,28.407015701058057,2.7087409059043757
328,28.101868846810085,2.6995503546909574
329,28.252416987705153,2.704229680117259
330,28.729413377346425,2.7718090122535948
331,28.071035635390672,2.692809263385878
332,28.71338364503009,2.754817038970011
333,27.724958906083707,2.6710196589796964
334,27.875079332526752,2.6622260437639627
335,27.901885070784836,2.6996609658755357
336,28.24441676988036,2.7001977296975905
337,28.474566059829797,2.7139393497769504
338,28.611146430192246,2.7478640579999527
339,28.309425922769194,2.723222470444422
340,28.878585727736706,2.7587073827448902
